id,scientificName,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship
8791,Oemleria cerasiformis (Torrey & A. Gray ex Hooker & Arnott) J.W. Landon,Rosaceae,Oemleria,cerasiformis,,species,(Torrey & A. Gray ex Hooker & Arnott) J.W. Landon
8792,Physocarpus capitatus (Pursh) Kuntze,Rosaceae,Physocarpus,capitatus,,species,(Pursh) Kuntze
8793,Physocarpus malvaceus (Greene) Kuntze,Rosaceae,Physocarpus,malvaceus,,species,(Greene) Kuntze
8864,Prunus emarginata (Douglas) Eaton,Rosaceae,Prunus,emarginata,,species,(Douglas) Eaton
8871,Prunus pensylvanica Linnaeus f.,Rosaceae,Prunus,pensylvanica,,species,Linnaeus f.
8880,Prunus virginiana var. demissa (Nuttall) Torrey,Rosaceae,Prunus,virginiana,demissa,variety,(Nuttall) Torrey
8882,Prunus virginiana Linnaeus var. virginiana,Rosaceae,Prunus,virginiana,virginiana,variety,Linnaeus
26476,Prunus ×pugetensis Jacobson & Zika,Rosaceae,Prunus,×pugetensis,,species,Jacobson & Zika
32425,Urtica gracilis Aiton subsp. gracilis,Urticaceae,Urtica,gracilis,gracilis,subspecies,Aiton
9434,Parietaria pensylvanica Muhlenberg ex Willdenow,Urticaceae,Parietaria,pensylvanica,,species,Muhlenberg ex Willdenow
2520,Rhus glabra Linnaeus,Anacardiaceae,Rhus,glabra,,species,Linnaeus
2523,Toxicodendron diversilobum (Torrey & A. Gray) Greene,Anacardiaceae,Toxicodendron,diversilobum,,species,(Torrey & A. Gray) Greene
2526,Toxicodendron radicans var. rydbergii (Small ex Rydberg) Erskine,Anacardiaceae,Toxicodendron,radicans,rydbergii,variety,(Small ex Rydberg) Erskine
9202,Acer glabrum var. douglasii (Hooker) Dippel,Sapindaceae,Acer,glabrum,douglasii,variety,(Hooker) Dippel
9199,Acer circinatum Pursh,Sapindaceae,Acer,circinatum,,species,Pursh
9205,Acer macrophyllum Pursh,Sapindaceae,Acer,macrophyllum,,species,Pursh
6570,Arceuthobium americanum Nuttall ex Engelmann,Viscaceae,Arceuthobium,americanum,,species,Nuttall ex Engelmann
28073,Arceuthobium campylopodum subsp. laricis (M.E. Jones) Nickrent,Viscaceae,Arceuthobium,campylopodum,laricis,subspecies,(M.E. Jones) Nickrent
30193,Arceuthobium campylopodum subsp. tsugense (Rosendahl) Nickrent,Viscaceae,Arceuthobium,campylopodum,tsugense,subspecies,(Rosendahl) Nickrent
6572,Arceuthobium douglasii Engelmann,Viscaceae,Arceuthobium,douglasii,,species,Engelmann
9193,Comandra umbellata subsp. californica (Eastwood ex Rydberg) Piehl,Comandraceae,Comandra,umbellata,californica,subspecies,(Eastwood ex Rydberg) Piehl
9195,Comandra umbellata subsp. pallida (A. de Candolle) Piehl,Comandraceae,Comandra,umbellata,pallida,subspecies,(A. de Candolle) Piehl
9196,Comandra umbellata (Linnaeus) Nuttall subsp. umbellata,Comandraceae,Comandra,umbellata,umbellata,subspecies,(Linnaeus) Nuttall
9197,Geocaulon lividum (Richardson) Fernald,Comandraceae,Geocaulon,lividum,,species,(Richardson) Fernald
4658,Rhodiola integrifolia Rafinesque subsp. integrifolia,Crassulaceae,Rhodiola,integrifolia,integrifolia,subspecies,Rafinesque
4665,Sedum divergens S. Watson,Crassulaceae,Sedum,divergens,,species,S. Watson
4668,Sedum lanceolatum Torrey var. lanceolatum,Crassulaceae,Sedum,lanceolatum,lanceolatum,variety,Torrey
4670,Sedum lanceolatum var. nesioticum (G.N. Jones) C.L. Hitchcock,Crassulaceae,Sedum,lanceolatum,nesioticum,variety,(G.N. Jones) C.L. Hitchcock
4671,Sedum oreganum Nuttall var. oreganum,Crassulaceae,Sedum,oreganum,oreganum,variety,Nuttall
9700,Sedum oreganum var. tenue (R.T. Clausen) H. Ohba,Crassulaceae,Sedum,oreganum,tenue,variety,(R.T. Clausen) H. Ohba
4676,Sedum spathulifolium var. pruinosum (Britton) B. Boivin,Crassulaceae,Sedum,spathulifolium,pruinosum,variety,(Britton) B. Boivin
4678,Sedum spathulifolium Hooker var. spathulifolium,Crassulaceae,Sedum,spathulifolium,spathulifolium,variety,Hooker
4680,Sedum stenopetalum Pursh var. stenopetalum,Crassulaceae,Sedum,stenopetalum,stenopetalum,variety,Pursh
29962,Sedum stenopetalum var. monanthum (Suksdorf) H. Ohba,Crassulaceae,Sedum,stenopetalum,monanthum,variety,(Suksdorf) H. Ohba
4686,Crassula aquatica (Linnaeus) Schönland,Crassulaceae,Crassula,aquatica,,species,(Linnaeus) Schönland
4687,Crassula connata (Ruíz & Pavon) A. Berger,Crassulaceae,Crassula,connata,,species,(Ruíz & Pavon) A. Berger
6054,Ribes acerifolium T.J. Howell,Grossulariaceae,Ribes,acerifolium,,species,T.J. Howell
6058,Ribes bracteosum Douglas ex Hooker,Grossulariaceae,Ribes,bracteosum,,species,Douglas ex Hooker
6065,Ribes glandulosum Grauer,Grossulariaceae,Ribes,glandulosum,,species,Grauer
6072,Ribes lacustre (Persoon) Poiret,Grossulariaceae,Ribes,lacustre,,species,(Persoon) Poiret
6073,Ribes laxiflorum Pursh,Grossulariaceae,Ribes,laxiflorum,,species,Pursh
6074,Ribes lobbii A. Gray,Grossulariaceae,Ribes,lobbii,,species,A. Gray
6087,Ribes triste Pallas,Grossulariaceae,Ribes,triste,,species,Pallas
6059,Ribes cereum Douglas var. cereum,Grossulariaceae,Ribes,cereum,cereum,variety,Douglas
6063,Ribes divaricatum Douglas var. divaricatum,Grossulariaceae,Ribes,divaricatum,divaricatum,variety,Douglas
6067,Ribes hudsonianum Richardson var. hudsonianum,Grossulariaceae,Ribes,hudsonianum,hudsonianum,variety,Richardson
6069,Ribes hudsonianum var. petiolare (Douglas) Janczewski,Grossulariaceae,Ribes,hudsonianum,petiolare,variety,(Douglas) Janczewski
6070,Ribes inerme Rydberg var. inerme,Grossulariaceae,Ribes,inerme,inerme,variety,Rydberg
6084,Ribes sanguineum Pursh var. sanguineum,Grossulariaceae,Ribes,sanguineum,sanguineum,variety,Pursh
6089,Ribes viscosissimum Pursh var. viscosissimum,Grossulariaceae,Ribes,viscosissimum,viscosissimum,variety,Pursh
22644,Ribes oxyacanthoides Linnaeus var. oxyacanthoides,Grossulariaceae,Ribes,oxyacanthoides,oxyacanthoides,variety,Linnaeus
23853,Ribes oxyacanthoides var. cognatum (Greene) Morin,Grossulariaceae,Ribes,oxyacanthoides,cognatum,variety,(Greene) Morin
6101,Myriophyllum quitense Kunth,Haloragaceae,Myriophyllum,quitense,,species,Kunth
6102,Myriophyllum sibiricum Komarov,Haloragaceae,Myriophyllum,sibiricum,,species,Komarov
6106,Myriophyllum verticillatum Linnaeus,Haloragaceae,Myriophyllum,verticillatum,,species,Linnaeus
6098,Myriophyllum hippuroides Nuttall ex Torrey & A. Gray,Haloragaceae,Myriophyllum,hippuroides,,species,Nuttall ex Torrey & A. Gray
6100,"Myriophyllum pinnatum (Walter) Britton, Sterns & Poggenburgh",Haloragaceae,Myriophyllum,pinnatum,,species,"(Walter) Britton, Sterns & Poggenburgh"
6096,Myriophyllum farwellii Morong,Haloragaceae,Myriophyllum,farwellii,,species,Morong
6105,Myriophyllum ussuriense (Regel) Maximowicz,Haloragaceae,Myriophyllum,ussuriense,,species,(Regel) Maximowicz
9225,Boykinia occidentalis Torrey & A. Gray,Saxifragaceae,Boykinia,occidentalis,,species,Torrey & A. Gray
9228,Chrysosplenium iowense Rydberg,Saxifragaceae,Chrysosplenium,iowense,,species,Rydberg
9229,Chrysosplenium tetrandrum Th. Fries,Saxifragaceae,Chrysosplenium,tetrandrum,,species,Th. Fries
9230,Chrysosplenium wrightii Franchet & Savatier,Saxifragaceae,Chrysosplenium,wrightii,,species,Franchet & Savatier
9232,Elmera racemosa (S. Watson) Rydberg,Saxifragaceae,Elmera,racemosa,,species,(S. Watson) Rydberg
9235,Heuchera chlorantha Piper,Saxifragaceae,Heuchera,chlorantha,,species,Piper
9236,Heuchera cylindrica Douglas,Saxifragaceae,Heuchera,cylindrica,,species,Douglas
9237,Heuchera glabra Willdenow ex Roemer & Schultes,Saxifragaceae,Heuchera,glabra,,species,Willdenow ex Roemer & Schultes
9241,Heuchera richardsonii R. Brown,Saxifragaceae,Heuchera,richardsonii,,species,R. Brown
9238,"Heuchera micrantha var. diversifolia (Rydberg) Rosendahl, Butters & Lakela",Saxifragaceae,Heuchera,micrantha,diversifolia,variety,"(Rydberg) Rosendahl, Butters & Lakela"
9242,Leptarrhena pyrolifolia (D. Don) R. Brown ex Seringe,Saxifragaceae,Leptarrhena,pyrolifolia,,species,(D. Don) R. Brown ex Seringe
9243,Lithophragma glabrum Nuttall ex Torrey & A. Gray,Saxifragaceae,Lithophragma,glabrum,,species,Nuttall ex Torrey & A. Gray
9244,Lithophragma parviflorum (Hooker) Nuttall ex Torrey & A. Gray,Saxifragaceae,Lithophragma,parviflorum,,species,(Hooker) Nuttall ex Torrey & A. Gray
9245,Lithophragma tenellum Nuttall ex Torrey & A. Gray,Saxifragaceae,Lithophragma,tenellum,,species,Nuttall ex Torrey & A. Gray
9274,Mitella nuda Linnaeus,Saxifragaceae,Mitella,nuda,,species,Linnaeus
9278,Saxifraga adscendens Linnaeus,Saxifragaceae,Saxifraga,adscendens,,species,Linnaeus
9284,Saxifraga cespitosa Linnaeus,Saxifragaceae,Saxifraga,cespitosa,,species,Linnaeus
9283,Saxifraga cernua Linnaeus,Saxifragaceae,Saxifraga,cernua,,species,Linnaeus
9291,Saxifraga hyperborea R. Brown,Saxifragaceae,Saxifraga,hyperborea,,species,R. Brown
9289,Saxifraga flagellaris subsp. setigera (Pursh) Tolmatchev,Saxifragaceae,Saxifraga,flagellaris,setigera,subspecies,(Pursh) Tolmatchev
9290,Saxifraga hirculus Linnaeus,Saxifragaceae,Saxifraga,hirculus,,species,Linnaeus
9303,Saxifraga serpyllifolia Pursh,Saxifragaceae,Saxifraga,serpyllifolia,,species,Pursh
9292,Saxifraga mertensiana Bongard,Saxifragaceae,Saxifraga,mertensiana,,species,Bongard
9294,Saxifraga oppositifolia Linnaeus subsp. oppositifolia,Saxifragaceae,Saxifraga,oppositifolia,oppositifolia,subspecies,Linnaeus
9296,Saxifraga oppositifolia subsp. smalliana (Engler & Irmscher) Hultén,Saxifragaceae,Saxifraga,oppositifolia,smalliana,subspecies,(Engler & Irmscher) Hultén
9279,Saxifraga aizoides Linnaeus,Saxifragaceae,Saxifraga,aizoides,,species,Linnaeus
21278,Saxifraga funstonii (Small) Fedde,Saxifragaceae,Saxifraga,funstonii,,species,(Small) Fedde
21270,Saxifraga austromontana Wiegand,Saxifragaceae,Saxifraga,austromontana,,species,Wiegand
9304,Saxifraga taylorii Calder & Savile,Saxifragaceae,Saxifraga,taylorii,,species,Calder & Savile
9305,Saxifraga tricuspidata Rottbøll,Saxifragaceae,Saxifraga,tricuspidata,,species,Rottbøll
9307,Suksdorfia ranunculifolia (Hooker) Engler,Saxifragaceae,Suksdorfia,ranunculifolia,,species,(Hooker) Engler
9308,Suksdorfia violacea A. Gray,Saxifragaceae,Suksdorfia,violacea,,species,A. Gray
9310,Tellima grandiflora (Pursh) Douglas ex Lindley,Saxifragaceae,Tellima,grandiflora,,species,(Pursh) Douglas ex Lindley
9312,Tiarella trifoliata var. laciniata (Hooker) Wheelock,Saxifragaceae,Tiarella,trifoliata,laciniata,variety,(Hooker) Wheelock
9314,Tiarella trifoliata Linnaeus var. trifoliata,Saxifragaceae,Tiarella,trifoliata,trifoliata,variety,Linnaeus
9315,Tiarella trifoliata var. unifoliata (Hooker) Kurtz,Saxifragaceae,Tiarella,trifoliata,unifoliata,variety,(Hooker) Kurtz
9316,Tolmiea menziesii (Pursh) Torrey & A. Gray,Saxifragaceae,Tolmiea,menziesii,,species,(Pursh) Torrey & A. Gray
9758,Micranthes idahoensis (Piper) Brouillet & Gornall,Saxifragaceae,Micranthes,idahoensis,,species,(Piper) Brouillet & Gornall
9257,Micranthes nidifica (Greene) Small,Saxifragaceae,Micranthes,nidifica,,species,(Greene) Small
9248,Micranthes hieraciifolia (Waldstein & Kitaibel ex Willdenow) Haworth,Saxifragaceae,Micranthes,hieraciifolia,,species,(Waldstein & Kitaibel ex Willdenow) Haworth
9249,Micranthes integrifolia (Hooker) Small,Saxifragaceae,Micranthes,integrifolia,,species,(Hooker) Small
9258,Micranthes nivalis (Linnaeus) Small,Saxifragaceae,Micranthes,nivalis,,species,(Linnaeus) Small
9259,Micranthes occidentalis (S. Watson) Small,Saxifragaceae,Micranthes,occidentalis,,species,(S. Watson) Small
9263,Micranthes reflexa (Hooker) Small,Saxifragaceae,Micranthes,reflexa,,species,(Hooker) Small
9264,Micranthes rufidula Small,Saxifragaceae,Micranthes,rufidula,,species,Small
9267,Micranthes tenuis (Wahlenberg) Small,Saxifragaceae,Micranthes,tenuis,,species,(Wahlenberg) Small
9268,Micranthes tischii (Skelly) Brouillet & Gornall,Saxifragaceae,Micranthes,tischii,,species,(Skelly) Brouillet & Gornall
9269,Micranthes tolmiei (Torrey & A. Gray) Brouillet & Gornall,Saxifragaceae,Micranthes,tolmiei,,species,(Torrey & A. Gray) Brouillet & Gornall
9286,Micranthes ferruginea (Graham) Brouillet & Gornall,Saxifragaceae,Micranthes,ferruginea,,species,(Graham) Brouillet & Gornall
9300,Micranthes razshivinii (Zhmylev) Brouillet & Gornall,Saxifragaceae,Micranthes,razshivinii,,species,(Zhmylev) Brouillet & Gornall
9250,Micranthes lyallii (Engler) Small,Saxifragaceae,Micranthes,lyallii,,species,(Engler) Small
9251,Micranthes lyallii × Micranthes odontoloma,Saxifragaceae,Micranthes,lyallii × Micranthes odontoloma,,species,
9260,Micranthes odontoloma (Piper) A. Heller,Saxifragaceae,Micranthes,odontoloma,,species,(Piper) A. Heller
9252,Micranthes nelsoniana var. carlottae (Calder & Savile) Gornall & H. Ohba,Saxifragaceae,Micranthes,nelsoniana,carlottae,variety,(Calder & Savile) Gornall & H. Ohba
9254,Micranthes nelsoniana var. cascadensis (Calder & Savile) Gornall & H. Ohba,Saxifragaceae,Micranthes,nelsoniana,cascadensis,variety,(Calder & Savile) Gornall & H. Ohba
9256,Micranthes nelsoniana var. porsildiana (Calder & Savile) Gornall & H. Ohba,Saxifragaceae,Micranthes,nelsoniana,porsildiana,variety,(Calder & Savile) Gornall & H. Ohba
32863,Brewerimitella breweri (A. Gray) R.A. Folk & Y. Okuyama,Saxifragaceae,Brewerimitella,breweri,,species,(A. Gray) R.A. Folk & Y. Okuyama
32864,Brewerimitella ovalis (Greene) R.A. Folk & Y. Okuyama,Saxifragaceae,Brewerimitella,ovalis,,species,(Greene) R.A. Folk & Y. Okuyama
32866,Pectiantia pentandra (Hooker) Rydberg,Saxifragaceae,Pectiantia,pentandra,,species,(Hooker) Rydberg
21257,Mitellastra caulescens (Nuttall) Howell,Saxifragaceae,Mitellastra,caulescens,,species,(Nuttall) Howell
21263,Ozomelis trifida (Graham) Rydberg,Saxifragaceae,Ozomelis,trifida,,species,(Graham) Rydberg
6832,Ophioglossum pusillum Rafinesque,Ophioglossaceae,Ophioglossum,pusillum,,species,Rafinesque
3845,Botrychium ascendens W.H. Wagner,Ophioglossaceae,Botrychium,ascendens,,species,W.H. Wagner
3848,Botrychium pinnatum H. St.John,Ophioglossaceae,Botrychium,pinnatum,,species,H. St.John
32584,Botrychium campestre var. lineare (W.H. Wagner) D.R. Farrar,Ophioglossaceae,Botrychium,campestre,lineare,variety,(W.H. Wagner) D.R. Farrar
3850,Botrychium crenulatum W.H. Wagner,Ophioglossaceae,Botrychium,crenulatum,,species,W.H. Wagner
3851,Botrychium hesperium (Maxon & R.T. Clausen) W.H. Wagner & Lellinger,Ophioglossaceae,Botrychium,hesperium,,species,(Maxon & R.T. Clausen) W.H. Wagner & Lellinger
3858,Botrychium minganense Victorin,Ophioglossaceae,Botrychium,minganense,,species,Victorin
3859,Botrychium montanum W.H. Wagner,Ophioglossaceae,Botrychium,montanum,,species,W.H. Wagner
3861,Botrychium pallidum W.H. Wagner,Ophioglossaceae,Botrychium,pallidum,,species,W.H. Wagner
3862,Botrychium paradoxum W.H. Wagner,Ophioglossaceae,Botrychium,paradoxum,,species,W.H. Wagner
3863,Botrychium pedunculosum W.H. Wagner,Ophioglossaceae,Botrychium,pedunculosum,,species,W.H. Wagner
27738,Botrychium simplex var. compositum (Lasch) Milde,Ophioglossaceae,Botrychium,simplex,compositum,variety,(Lasch) Milde
3866,Botrychium spathulatum W.H. Wagner,Ophioglossaceae,Botrychium,spathulatum,,species,W.H. Wagner
9840,Botrychium alaskense W.H. Wagner & J.R. Grant,Ophioglossaceae,Botrychium,alaskense,,species,W.H. Wagner & J.R. Grant
9866,Botrychium tunux Stensvold & Farrar,Ophioglossaceae,Botrychium,tunux,,species,Stensvold & Farrar
9867,Botrychium yaaxudakeit Stensvold & Farrar,Ophioglossaceae,Botrychium,yaaxudakeit,,species,Stensvold & Farrar
3854,Botrychium lanceolatum (S.G. Gmelin) Angström subsp. lanceolatum,Ophioglossaceae,Botrychium,lanceolatum,lanceolatum,subspecies,(S.G. Gmelin) Angström
29422,"Botrychium michiganense W.H. Wagner ex A.V. Gilman, Farrar & Zika",Ophioglossaceae,Botrychium,michiganense,,species,"W.H. Wagner ex A.V. Gilman, Farrar & Zika"
30345,Botrychium neolunaria Stensvold & Farrar,Ophioglossaceae,Botrychium,neolunaria,,species,Stensvold & Farrar
26181,Botrychium onondagense Underwood,Ophioglossaceae,Botrychium,onondagense,,species,Underwood
12948,Botrypus virginianus (Linnaeus) Michaux,Ophioglossaceae,Botrypus,virginianus,,species,(Linnaeus) Michaux
12955,Sceptridium multifidum (S.G. Gmelin) M. Nishida,Ophioglossaceae,Sceptridium,multifidum,,species,(S.G. Gmelin) M. Nishida
7180,Pinus albicaulis Engelmann,Pinaceae,Pinus,albicaulis,,species,Engelmann
7186,Pinus flexilis E. James,Pinaceae,Pinus,flexilis,,species,E. James
7187,Pinus monticola Douglas ex D. Don,Pinaceae,Pinus,monticola,,species,Douglas ex D. Don
7190,Pinus ponderosa Douglas ex Lawson & C. Lawson var. ponderosa,Pinaceae,Pinus,ponderosa,ponderosa,variety,Douglas ex Lawson & C. Lawson
7192,Pinus ponderosa var. scopulorum Engelmann,Pinaceae,Pinus,ponderosa,scopulorum,variety,Engelmann
7181,Pinus banksiana Lambert,Pinaceae,Pinus,banksiana,,species,Lambert
7198,Pinus ×murraybanksiana Righter & Stockwell,Pinaceae,Pinus,×murraybanksiana,,species,Righter & Stockwell
7183,Pinus contorta Douglas ex Loudon var. contorta,Pinaceae,Pinus,contorta,contorta,variety,Douglas ex Loudon
7185,Pinus contorta var. latifolia Engelmann,Pinaceae,Pinus,contorta,latifolia,variety,Engelmann
7173,Picea glauca (Moench) Voss,Pinaceae,Picea,glauca,,species,(Moench) Voss
7174,"Picea mariana (Miller) Britton, Sterns & Poggenburgh",Pinaceae,Picea,mariana,,species,"(Miller) Britton, Sterns & Poggenburgh"
7178,Picea sitchensis (Bongard) Carrière,Pinaceae,Picea,sitchensis,,species,(Bongard) Carrière
7179,Picea ×lutzii Little,Pinaceae,Picea,×lutzii,,species,Little
7170,Picea engelmannii Engelmann var. engelmannii,Pinaceae,Picea,engelmannii,engelmannii,variety,Engelmann
22114,Picea ×albertiana S. Brown,Pinaceae,Picea,×albertiana,,species,S. Brown
7166,Larix laricina (Du Roi) K. Koch,Pinaceae,Larix,laricina,,species,(Du Roi) K. Koch
7167,Larix lyallii Parlatore,Pinaceae,Larix,lyallii,,species,Parlatore
7168,Larix occidentalis Nuttall,Pinaceae,Larix,occidentalis,,species,Nuttall
7199,Pseudotsuga menziesii var. glauca (Beissner) Franco,Pinaceae,Pseudotsuga,menziesii,glauca,variety,(Beissner) Franco
7201,Pseudotsuga menziesii (Mirbel) Franco var. menziesii,Pinaceae,Pseudotsuga,menziesii,menziesii,variety,(Mirbel) Franco
7158,Abies amabilis Douglas ex J. Forbes,Pinaceae,Abies,amabilis,,species,Douglas ex J. Forbes
7160,Abies bifolia A. Murray,Pinaceae,Abies,bifolia,,species,A. Murray
7162,Abies lasiocarpa (Hooker) Nuttall,Pinaceae,Abies,lasiocarpa,,species,(Hooker) Nuttall
7161,Abies grandis (Douglas ex D. Don) Lindley,Pinaceae,Abies,grandis,,species,(Douglas ex D. Don) Lindley
7203,Tsuga heterophylla (Rafinesque) Sargent,Pinaceae,Tsuga,heterophylla,,species,(Rafinesque) Sargent
7204,Tsuga mertensiana (Bongard) Carrière,Pinaceae,Tsuga,mertensiana,,species,(Bongard) Carrière
7205,Tsuga ×jeffreyi (Henry) Henry,Pinaceae,Tsuga,×jeffreyi,,species,(Henry) Henry
4700,Callitropsis nootkatensis (D. Don) Oersted ex D.P. Little,Cupressaceae,Callitropsis,nootkatensis,,species,(D. Don) Oersted ex D.P. Little
4701,Juniperus communis var. depressa Pursh,Cupressaceae,Juniperus,communis,depressa,variety,Pursh
9865,Juniperus communis var. charlottensis R.P. Adams,Cupressaceae,Juniperus,communis,charlottensis,variety,R.P. Adams
32817,Juniperus communis var. kelleyi R.P. Adams,Cupressaceae,Juniperus,communis,kelleyi,variety,R.P. Adams
4705,Juniperus horizontalis Moench,Cupressaceae,Juniperus,horizontalis,,species,Moench
4710,Juniperus ×fassettii B. Boivin,Cupressaceae,Juniperus,×fassettii,,species,B. Boivin
9715,Juniperus maritima R.P. Adams,Cupressaceae,Juniperus,maritima,,species,R.P. Adams
4707,Juniperus scopulorum Sargent,Cupressaceae,Juniperus,scopulorum,,species,Sargent
4712,Thuja plicata Donn ex D. Don,Cupressaceae,Thuja,plicata,,species,Donn ex D. Don
9400,Taxus brevifolia Nuttall,Taxaceae,Taxus,brevifolia,,species,Nuttall
6147,Hymenophyllum wrightii Bosch,Hymenophyllaceae,Hymenophyllum,wrightii,,species,Bosch
2750,Asplenium adulterinum J. Milde,Aspleniaceae,Asplenium,adulterinum,,species,J. Milde
2761,Asplenium viride Hudson,Aspleniaceae,Asplenium,viride,,species,Hudson
2759,Asplenium trichomanes Linnaeus,Aspleniaceae,Asplenium,trichomanes,,species,Linnaeus
34096,Asplenium quadrivalens (D.E. Meyer) Landolt,Aspleniaceae,Asplenium,quadrivalens,,species,(D.E. Meyer) Landolt
21990,Struthiopteris spicant (Linnaeus) Weis,Blechnaceae,Struthiopteris,spicant,,species,(Linnaeus) Weis
3735,Woodwardia fimbriata Smith,Blechnaceae,Woodwardia,fimbriata,,species,Smith
32214,Pteridium aquilinum subsp. latiusculum (Desvaux) Hultén ex R.T. Clausen,Dennstaedtiaceae,Pteridium,aquilinum,latiusculum,subspecies,(Desvaux) Hultén ex R.T. Clausen
32217,"Pteridium aquilinum subsp. pubescens (Underw.) J.A. Thomson, Mickel & Mehltreter",Dennstaedtiaceae,Pteridium,aquilinum,pubescens,subspecies,"(Underw.) J.A. Thomson, Mickel & Mehltreter"
5387,Dryopteris carthusiana (Villars) H.P. Fuchs,Dryopteridaceae,Dryopteris,carthusiana,,species,(Villars) H.P. Fuchs
5390,Dryopteris cristata (Linnaeus) A. Gray,Dryopteridaceae,Dryopteris,cristata,,species,(Linnaeus) A. Gray
5391,Dryopteris expansa (C. Presl) Fraser-Jenkins & Jermy,Dryopteridaceae,Dryopteris,expansa,,species,(C. Presl) Fraser-Jenkins & Jermy
5395,Dryopteris fragrans (Linnaeus) Schott,Dryopteridaceae,Dryopteris,fragrans,,species,(Linnaeus) Schott
